uprn,class_code,x,y
60009635,CX04,523406.52,104885.97
100022914163,CX01,530128.00,159500.00
10014124043,CX01,334609.53,187948.23
100041056910,CX01,400669.00,90336.00
10000151499,CX02,531143.00,271748.00
10013149054,CX03,541819.00,167554.00
100052169061,CX03,460668.00,452383.00
200000343566,CX01,415540.13,92959.54
200001573531,CX02,401169.00,343099.00
10008913127,CX02,263656.00,47823.00
100023135569,CX01,532896.62,182741.25
200001011860,CX02,476943.00,156979.00
100100979144,CX01,328139.00,200842.00
45090199,CX02,433206.02,549050.44
10023780048,CX02,459016.00,310549.00
10091473881,CX01,295844.35,91983.17
10013130313,CX02,355071.00,333514.00
100121334775,CX02,394526.00,129422.00
100012541892,CX01,369257.41,422391.64
10022811293,CX01,430838.16,176206.45
100012597367,CX03,375948.65,361037.28
100012597369,CX01,375406.00,360952.00
10024058819,CX04,616774.00,213876.00
10003294446,CX04,199651.93,80744.15
49067248,CX02,260899.50,289476.90
100062551507,CX02,544395.00,154105.00
10024193939,CX01,436067.50,390478.38
2630115016,CX03,612666.00,279754.00
100110752159,CX02,366213.00,492133.00
10034169457,CX02,519990.08,197008.77
100062625534,CX02,459771.00,91391.00
100012603428,CX03,364860.02,366422.31
100012603429,CX02,364886.21,366401.27
100110808525,CX04,432108.00,581348.32
10001000237,CX02,530721.00,160856.00
33053947,CX02,506366.49,170773.73
10090739117,CX01,593417.35,270819.57
100012781087,CX02,389076.00,391974.00
10023734095,CX02,383497.00,583349.00
100041035259,CX02,276214.00,70372.00
10002825456,CX05,539937.00,419198.00
100021158972,CX03,530231.00,190990.00
200004669562,CX02,628896.00,263467.00
10090654068,CX05,355197.88,190712.49
100052119772,CX01,438230.34,389204.07
207179185,CX02,529705.00,194071.00
10001093444,CX03,402082.00,91307.00
200000962309,CX01,558750.00,145838.00
10003381970,CX02,381791.55,273898.99
100041159837,CX02,201162.00,45158.00
10003309022,CX05,220119.00,104936.00
100041038005,CX01,255831.00,132611.00
100012844650,CX01,349999.00,430374.00
10000274770,CX03,314860.00,99897.00
100012873531,CX02,372534.00,411288.00
10090539501,CX01,616059.54,244663.93
100090134487,CX01,548510.00,249833.00
100062282862,CX01,638317.00,164812.00
200004719926,CX02,447516.00,167805.00
100100904039,CX01,296103.99,181599.47
100041039418,CX02,254119.00,104143.00
100012836561,CX03,391943.00,395774.00
10009181834,CX02,286056.00,196180.00
200004486758,CX01,382897.00,218606.00
10093250204,CX03,156432.61,37863.59
40021989,CX03,344416.00,391134.00
200003864587,CX01,578595.00,111627.00
38113468,CX,343447.00,382619.00
100023242419,CX01,545609.00,178480.00
100062609716,CX03,497927.00,143958.00
100101047360,CX03,331022.00,189132.00
100101034406,CX01,322614.60,296949.32
100062365621,CX02,521194.00,160741.00
200003176697,CX01,231156.00,327927.00
10010047147,CX,262949.00,191947.01
100062298318,CX02,624564.00,157155.00
10002501372,CX03,580872.00,109601.00
100121285003,CX02,383097.00,276216.00
10070638842,CX01,531129.73,119074.08
100020229305,CX01,550950.00,178659.00
100081197887,CX03,491934.00,225386.00
10003816839,CX02,372082.33,226300.22
10070604717,CX04,582516.00,109371.00
100023387736,CX02,531432.00,175548.00
74059637,CX01,437434.00,373481.00
100052224710,CX08,418826.00,436207.00
10091564868,CX01,246559.10,53874.05
3040008376,CX01,457347.00,333019.00
10091017547,CX01,411921.28,97567.21
200002946748,CX02,306518.78,383304.35
100062543261,CX01,558564.00,139458.00
100041072904,CX02,371106.20,128081.60
10002058614,CX05,368147.00,78069.00
10000798549,CX01,248174.40,54712.66
100012790682,CX03,384065.00,381048.00
47223745,CX04,437162.00,569488.00
100110734525,CX03,301370.78,510087.36
10001317934,CX01,441127.00,112018.00
10002427420,CX02,500238.88,158534.58
10070554635,CX01,506283.00,433171.00
10000256865,CX01,443698.93,351555.25
100121280799,CX01,409948.40,237578.70
10093159745,CX01,588960.00,185039.00
310036159,CX,471724.00,169011.00
74078137,CX02,443547.00,374666.00
200004743970,CX01,401246.00,100139.00
10007603029,CX03,354503.00,430494.00
100091537508,CX02,565535.00,181288.00
10023051765,CX01,388360.57,396200.79
200000004923,CX01,432140.00,565822.00
42167060,CX04,330529.60,394144.04
10095759344,CX01,418374.00,283737.00
100041168402,CX02,254264.00,56658.00
6009795,CX01,534842.00,180026.00
100101035296,CX02,318953.64,211666.99
100032019569,CX01,440919.00,355652.00
10014313512,CX02,576576.95,153616.97
10009937604,CX05,540206.00,419781.00
37028939,CX03,459909.00,99594.00
100032033749,CX01,384458.00,283641.00
10033424354,CX01,552124.24,182450.86
100091448969,CX02,559479.66,213536.18
10013697781,CX02,324689.54,372924.70
10008514263,CX01,513586.00,378051.00
43091587,CX,318648.00,198381.00
10090368719,CX02,413406.02,420611.86
579665,CX02,364202.00,190794.00
100091461493,CX03,622498.00,230599.00
10013082742,CX01,319011.00,176626.00
100091444751,CX02,551098.61,224971.63
10008706296,CX01,340281.75,555502.68
100101037060,CX01,278031.00,377549.00
10014313514,CX02,576585.38,153613.64
5870114829,CX03,527167.00,164196.00
10010199552,CX03,542203.20,176792.20
100012777121,CX02,395819.00,398668.00
10022901243,CX08,577654.48,152472.87
100023407263,CX03,515643.90,174716.20
100032028986,CX02,462227.22,391552.94
100121178703,CX,365833.00,168323.00
10090300254,CX05,398925.00,655159.00
100032246374,CX01,530763.55,338510.81
100012755876,CX01,359246.00,427438.00
100012620935,CX03,334840.00,427546.00
100032261028,CX02,549721.00,359138.00
10014568323,CX01,427002.29,543744.84
100101041710,CX02,320560.00,178135.00
10023457122,CX05,614883.73,343454.12
100023165429,CX02,533675.00,189942.00
10013897356,CX01,497245.00,143996.00
100121275066,CX01,387340.00,256863.00
10023118714,CX02,291840.30,93336.56
217025974,CX01,525196.00,179105.00
100091509297,CX01,610022.72,238228.79
25088199,CX01,492901.84,235754.17
10014027087,CX02,449177.00,196950.00
4510704121,CX02,423682.52,568360.93
50000007123,CX01,286068.00,378354.00
83039211,CX03,413731.00,411752.00
100071398514,CX02,367355.00,334665.00
100071401018,CX02,362058.00,299879.00
72338151,CX02,420282.00,445335.00
100071402918,CX01,343336.26,282566.20
200001475311,CX03,469475.00,248389.00
10013944057,CX01,388112.26,258564.43
10022975877,CX01,383247.94,448926.45
100091520883,CX01,523515.00,272036.00
202089574,CX02,517682.00,185012.00
10034637571,CX02,191028.00,63294.00
100121276869,CX03,394791.20,245398.40
100110806265,CX03,420296.00,585986.00
10033591569,CX,529095.00,179507.00
10007319155,CX01,381034.07,213007.54
10033099407,CX02,535568.78,214704.97
100020622654,CX03,535058.00,166090.00
10024627850,CX03,369106.28,422546.63
10023050152,CX02,386747.00,399305.00
10014619563,CX01,502964.97,221910.36
100062281930,CX02,637091.00,165536.00
100051963041,CX01,453802.00,398995.00
10023541793,CX01,318347.72,175804.41
49042763,CX05,216146.40,249893.43
100071388871,CX01,401181.43,281370.30
100051957572,CX03,417455.00,501430.00
10003317355,CX01,450219.00,89205.00
10023006073,CX04,301107.90,79974.37
49021178,CX05,258121.00,281688.00
100032154321,CX03,490036.00,267520.00
49072825,CX01,259237.18,279985.84
49072718,CX02,217781.73,246508.89
10010688001,CX02,435879.22,332422.43
100012598281,CX02,385324.00,363096.00
10013429288,CX02,440515.20,351307.40
49008519,CX02,238835.37,259660.07
10011802250,CX02,275531.10,301103.61
10010424158,CX01,419162.65,186782.54
10012102052,CX01,253606.30,131504.28
100023052087,CX02,545835.00,191807.00
100052114751,CX01,438492.00,408722.00
10013865670,CX02,355324.00,430861.00
100110790512,CX02,454705.00,520091.00
47042722,CX02,431282.00,566501.00
10001092973,CX01,404755.13,93722.45
100041041223,CX04,274107.00,39124.00
100012752304,CX02,359958.00,437143.00
90149397,CX01,391780.00,287342.00
5059043,CX01,526867.00,185563.00
100071400170,CX02,419290.00,255244.00
100071400179,CX01,419792.00,254840.00
200002976070,CX01,399770.00,539065.00
10090273128,CX01,330803.00,188222.00
10034891335,CX05,638038.40,148477.70
100110779225,CX02,445742.96,516283.61
100100912270,CX02,309682.00,196971.00
100012780246,CX02,389013.00,390007.00
200002940378,CX03,331689.00,368269.00
100051982961,CX02,456545.00,413612.00
10091166401,CX03,149702.87,31355.34
100100989745,CX02,281859.00,209080.00
100012538985,CX01,379360.00,433773.00
200001512187,CX02,541196.00,297125.00
10090829490,CX03,581434.46,215377.82
100121325278,CX01,399779.48,170492.77
10023277244,CX01,208420.07,66496.47
200003359550,CX02,534007.00,179739.00
100091443268,CX01,546036.00,210602.00
100032119763,CX03,492127.59,335819.59
10070362764,CX04,238453.00,334405.00
10009185049,CX02,287537.00,206349.00
68169184,CX03,528302.96,143130.47
10023196540,CX01,591031.26,175506.00
10093250206,CX01,156428.31,37862.27
202150529,CX03,517691.00,184814.00
10033174152,CX01,617824.83,167814.48
100012699379,CX01,371773.00,391303.00
4510131370,CX03,422648.02,564445.82
72557180,CX02,426075.00,427649.00
72564470,CX02,429926.00,430881.00
100012819657,CX02,364510.00,398462.00
100091517625,CX02,539219.00,285991.00
10070121472,CX02,528771.00,274093.00
200001249516,CX01,594078.00,185148.00
10090571116,CX03,248707.51,362793.08
100062288779,CX02,631607.00,141787.00
10007120753,CX01,392502.00,301128.00
41021644,CX03,334180.04,417734.88
100062605454,CX01,513739.00,164427.00
100101046211,CX03,331485.43,187337.67
32131293,CX02,401783.00,288551.00
24124571,CX01,333479.86,160185.94
10007912011,CX01,534276.00,155457.00
200002923954,CX03,416145.41,184914.92
100032025580,CX03,446113.00,342277.00
64036148,CX01,312396.63,168722.43
200000949044,CX01,341897.00,187681.00
235057913,CX01,493269.00,369583.00
10013579972,CX06,456461.44,512286.21
10003709169,CX02,547610.80,211544.20
100100949778,CX01,321451.00,342075.00
10002596589,CX02,553820.00,280636.00
10093462510,CX08,416724.50,415317.14
10012180856,CX,651592.00,302033.00
10000893642,CX04,296033.71,511824.43
200001030009,CX,453442.00,419063.00
10011799224,CX01,295515.50,284305.60
10012849071,CX02,606219.50,136703.10
10011789765,CX02,281704.80,212734.85
100032276301,CX03,461786.00,341545.00
10090910948,CX03,329886.36,98712.75
100101026003,CX02,310051.00,290866.39
10094111706,CX08,384981.00,433040.00
10091717089,CX01,436010.14,276653.61
10003916994,CX05,242064.00,48716.00
200004279650,CX01,410641.00,550975.00
100062635300,CX01,548239.00,98955.00
100062634763,CX01,541646.00,111124.00
37042270,CX05,455967.10,101614.71
2630160665,CX01,612663.78,302430.64
100091551262,CX03,599799.00,312219.00
10091166402,CX05,194005.26,39461.00
100032121554,CX03,507096.00,345815.00
10024249699,CX05,465558.00,87335.00
100041071669,CX03,363677.00,132487.00
100091457715,CX01,587613.33,241798.07
100091411677,CX02,553820.80,238403.20
10070121526,CX02,528451.00,274559.00
100091511441,CX02,519228.00,301114.00
200004267295,CX02,553839.14,238380.57
10091043644,CX05,653575.17,288659.68
10090048784,CX01,292061.27,178480.65
2630156289,CX01,617266.00,311657.00
100041156501,CX02,245382.00,57488.00
10013545961,CX01,327739.00,342037.00
100052021000,CX02,503493.00,439683.00
100062455588,CX01,468085.00,109364.00
5870091116,CX01,529336.00,163833.00
100023387140,CX01,531175.00,175679.00
34000101,CX,521952.00,178938.00
10034649145,CX01,418104.00,498064.00
100062532671,CX02,430293.86,108224.18
50002018917,CX02,560036.00,165219.00
10002501376,CX01,580698.00,109747.00
37028885,CX02,459937.00,99588.00
148009474,CX02,535687.00,202217.00
100121278279,CX01,403544.00,243571.00
10023196162,CX05,591292.77,174434.69
10091537381,CX05,147823.26,30954.37
10023051764,CX01,384058.85,396090.11
100041221869,CX01,225402.00,53910.00
10070081302,CX03,418277.00,346510.00
10000908183,CX03,317415.42,479931.08
100110792250,CX02,450990.00,532156.00
100100990844,CX02,276188.00,196266.00
100012539751,CX03,367509.03,427812.26
100101010377,CX03,259160.00,203786.00
100101035655,CX01,314257.81,208868.44
100012627283,CX02,346252.73,475226.83
68158612,CX02,526050.32,150768.67
200000639661,CX03,516694.00,467019.00
10091595026,CX03,528662.33,275317.30
200004668616,CX08,646584.21,256834.12
100012720019,CX03,380751.00,399713.00
100041205437,CX05,182533.00,31681.00
100032029724,CX02,481245.00,390755.00
100091625794,CX03,602196.00,224352.00
10023917239,CX04,303133.00,536639.00
10070855536,CX01,450328.00,356175.00
10024319756,CX01,385215.00,240371.00
10010048547,CX01,263531.00,197004.00
100041202764,CX02,280520.00,60631.00
10091165231,CX05,187527.74,64686.75
200003464682,CX01,532671.00,176706.00
10010021155,CX02,258938.00,198207.00
10008636893,CX01,508911.00,430638.00
10022991286,CX03,426762.00,560337.00
100100905290,CX02,308022.00,188871.00
200002920749,CX03,413908.00,185217.00
10023812683,CX05,550949.50,385079.09
42107383,CX04,321422.00,386114.00
200004719903,CX03,447491.00,167837.00
10012319400,CX08,498860.00,177031.00
100012538984,CX02,379391.00,433858.00
10090596500,CX01,304127.00,182911.00
100012825996,CX01,364987.00,366397.00
10095894358,CX03,430644.00,319110.00
10033003068,CX02,460711.00,181554.00
100022919449,CX02,545718.00,171861.00
100121348899,CX01,359388.00,268081.00
10000147814,CX02,516716.00,283507.00
60012704,CX03,521749.95,105212.12
47223021,CX03,434815.73,568563.17
10009168733,CX01,244596.00,200882.00
100062626708,CX03,590964.16,163721.87
10092996512,CX02,355037.17,386875.60
10090227692,CX02,511534.00,195974.00
10002526850,CX02,315789.00,180581.00
100100902010,CX02,290393.35,191634.92
100032197330,CX01,401117.00,339462.00
100012793155,CX03,362299.77,388287.51
100012847007,CX05,331693.00,447537.00
100023423049,CX03,506612.00,181767.00
100023423251,CX03,506612.00,181767.00
10000214776,CX08,398939.00,281088.00
10002531783,CX01,318503.00,177873.00
200003494356,CX01,533317.00,178919.00
100012657332,CX03,344530.00,411296.00
10023118031,CX02,296006.60,91869.90
100041030309,CX02,180712.00,61187.00
100100944746,CX03,312450.58,358434.69
100110752797,CX03,340581.00,477750.00
10022793426,CX,413549.76,188650.02
100071061372,CX01,401348.40,297778.58
95512087,CX08,532137.08,181481.39
2465160218,CX02,455668.00,305784.00
10008525956,CX04,557065.00,363082.00
45069333,CX05,440723.00,559266.00
100062376817,CX03,591735.32,171957.09
12133975,CX02,512904.00,180395.00
100071421692,CX01,409317.00,283636.00
100110799110,CX01,325515.00,548523.00
207042568,CX02,533749.39,193809.87
202110923,CX01,521155.00,184002.00
100041055249,CX02,398980.00,91693.00
28001594,CX02,453705.42,253095.91
100023551927,CX01,533756.00,189596.00
100052217918,CX01,434761.00,397127.00
10090570364,CX02,259442.62,301138.45
10008705502,CX03,338870.00,556175.00
10002637100,CX01,487800.00,408435.00
100032027023,CX02,438871.00,325321.00
10002544797,CX02,535829.55,324479.44
100032162713,CX02,542854.43,322862.27
10003305571,CX03,233268.00,83393.00
45080079,CX02,438900.00,556970.00
200001549679,CX01,558605.00,179312.00
48009577,CX02,522158.59,168131.58
10001012264,CX03,426755.00,603650.00
10093443458,CX03,609959.53,164593.90
24062163,CX02,347005.00,171331.00
100012596916,CX01,370374.00,366134.00
100110749451,CX01,428632.00,532663.00
30054923,CX02,344710.00,109490.00
63184867,CX01,430481.97,423964.44
23101353,CX01,386989.00,405676.00
200002730892,CX06,417288.00,498123.00
10024649926,CX05,425726.00,619882.00
100091618421,CX,617848.00,309374.00
10093519646,CX02,419908.00,611553.00
100012755216,CX03,347839.00,424181.00
10000080946,CX02,210478.00,59918.00
100032228931,CX02,404624.94,309612.47
90152328,CX03,397268.00,282977.00
100041048060,CX02,386679.00,123262.00
200001491561,CX04,312820.00,87283.00
200002672180,CX01,551567.46,189282.84
100032157690,CX01,509242.00,320166.00
10008666284,CX02,577182.00,135940.00
10007893984,CX01,375601.00,397940.00
10023130149,CX01,577315.79,245654.58
200000643176,CX05,520844.00,448239.00
100110799642,CX02,352834.85,561458.46
148030737,CX02,537405.00,209058.00
100071499559,CX01,450168.74,275702.94
10006550158,CX,499899.75,365221.26
200003278230,CX02,511908.00,220942.00
10033345515,CX01,350878.76,212714.76
10033216327,CX04,539971.00,410956.00
100062410714,CX03,485503.00,104175.00
10023483335,CX02,336989.43,427312.76
100022933684,CX01,533316.00,181615.00
100041157186,CX02,244467.00,66905.00
10090441765,CX01,386726.00,257947.00
10007238504,CX02,462097.00,456935.00
10024358167,CX04,260635.89,375953.40
12160303,CX01,512634.00,182453.00
10022836584,CX,420279.00,232143.00
14059993,CX02,481457.00,168562.00
10013819004,CX02,429933.00,543642.00
39030630,CX03,352140.10,395154.82
303000754,CX03,595992.00,225044.00
100100932710,CX02,328094.89,363941.36
100110805053,CX02,441057.00,541071.00
100062325689,CX02,481057.00,153910.00
24142005,CX01,347239.41,175295.15
100062410698,CX01,486173.00,104202.00
10012183517,CX04,650661.94,317251.71
200003765460,CX03,309106.00,187812.00
100012790705,CX02,384086.00,381110.00
10033418409,CX05,555452.66,95986.24
100110776408,CX02,458991.00,524503.00
100052207411,CX08,457613.00,403545.00
10012151674,CX02,588408.00,187656.00
100032274891,CX01,462800.57,391666.80
100041023998,CX02,225243.00,64887.00
100032143464,CX02,486688.00,277325.00
200002957513,CX02,262391.37,192089.85
100062272011,CX02,517376.13,111413.14
10090378470,CX01,401511.09,91398.02
10090914952,CX02,562320.94,318664.83
10090185499,CX03,621596.00,312768.00
11083578,CX05,530747.30,408920.22
72552187,CX02,425587.00,439810.00
5870047970,CX01,526037.15,164013.97
10008521988,CX04,550956.00,385046.00
83112795,CX02,420505.57,419760.99
200220852,CX03,521705.91,192145.40
10002946230,CX02,408384.00,104148.00
100052118281,CX02,433555.27,380431.89
10014604208,CX02,386675.00,170414.00
95512086,CX08,532221.24,180956.58
10033536692,CX01,528377.50,182665.80
10093249064,CX02,165759.55,41809.77
25050509,CX01,486763.00,233576.00
6068793,CX01,537830.00,181230.00
10090730396,CX02,306604.24,262441.22
10009681386,CX08,413101.00,304728.00
100041170403,CX03,386476.16,123206.76
10093232858,CX03,352432.00,490370.00
100032002565,CX01,419006.00,318315.00
100041140543,CX02,246312.73,130299.25
10024169965,CX02,334223.00,443439.00
100012775228,CX,394788.00,394792.00
100012617688,CX04,334003.59,448426.05
10003378944,CX08,381461.32,274758.98
360590,CX06,357157.87,172246.41
100062465091,CX03,446069.00,148602.00
10000215762,CX03,396792.00,272861.00
10002214513,CX03,533569.63,345725.16
100071414492,CX01,407348.00,282234.00
10023749404,CX01PT,311040.00,359321.00
100023297405,CX01,527761.00,175569.00
10090462686,CX03,318181.31,376155.81
10024099880,CX01,247143.68,352939.15
100040266530,CX01,251917.09,147377.50
100101051357,CX01,335227.87,354746.73
100041039376,CX02,266330.00,101525.00
10008961060,CX,472315.00,154138.00
10090043441,CX03,413361.96,188966.53
10033571510,CX01,525020.00,182049.00
10070767351,CX03,251423.88,60159.22
50103844,CX04,609260.00,118334.00
202089197,CX01,517558.00,184987.00
100052208860,CX01,447982.00,443194.00
10093432868,CX04,180029.72,62160.37
10090041544,CX08,414367.00,180538.00
235054271,CX01,496159.00,369168.00
100051982142,CX01,454675.00,402748.00
100012550180,CX03,386092.54,438080.12
100032068210,CX02,442666.00,313604.00
100081267833,CX02,499761.00,178874.00
100091628784,CX02,552223.00,233888.00
10032953701,CX02,281070.00,78224.00
10024324321,CX02,251211.88,200827.66
48129727,CX02,522169.00,168105.00
100121370755,CX,395408.00,221592.00
10033235525,CX08,523589.37,222541.31
100023029350,CX01,514556.00,186798.00
100062428367,CX04,460515.00,92430.00
10024324180,CX02,241505.17,240217.58
25010710,CX01,482800.00,234681.00
100012596864,CX02,370387.00,366050.00
100062472908,CX,527513.00,138683.00
10013838001,CX07,214399.84,143665.97
100012596505,CX02,371294.00,354923.00
100091522606,CX02,518678.00,260725.00
100023037693,CX01,509104.00,191381.00
100062508059,CX03,436997.00,115668.00
49067011,CX01,218840.44,246292.19
10011741995,CX02,331553.10,264381.49
10007771841,CX03,435521.99,290410.08
10095882538,CX01,563515.69,264940.13
10011805494,CX01,305283.00,228082.00
10010428884,CX01,414839.00,184925.00
10008993909,CX02,542801.05,182520.46
10090688909,CX05,175881.09,209217.07
100081210319,CX02,504158.00,247363.00
100012710608,CX03,375333.00,394876.00
200001848151,CX02,415210.00,238578.00
100023432445,CX01,530240.00,180651.00
4510731063,CX01,424469.50,563806.12
100101412,CX01,550262.00,185135.00
100121237111,CX02,420319.00,232138.00
100091597701,CX02,584613.00,192151.00
10013450480,CX04,411237.00,91176.00
10001091223,CX02,398980.00,91693.00
10033268565,CX02,541646.49,111123.94
10067627354,CX02,389554.00,233215.00
200003713849,CX01,577440.00,153006.00
100110793076,CX04,460559.51,525225.18
10014491216,CX02,406279.00,601626.00
100091637898,CX02,630291.00,235196.00
200000910935,CX04,595498.99,195431.08
90149631,CX03,393020.20,291399.35
10093933385,CX01,432091.66,95752.11
200001367266,CX03,572613.00,273960.00
42132455,CX04,328659.00,393583.00
100062551059,CX02,560689.00,157365.00
10023343624,CX01,409221.00,436240.00
10091466121,CX03,303376.93,251343.66
10094162090,CX05,557282.19,365917.62
100081195785,CX02,500828.13,228096.95
10090724527,CX06,332211.11,229055.82
10009570902,CX02,355091.00,217569.00
10009924164,CX01,616897.00,314230.00
100121321587,CX03,400632.00,161152.00
100121316656,CX02,444714.00,216771.00
10009875511,CX05,214318.00,202946.00
10034694486,CX01,481221.00,390967.00
10091200193,CX01,441861.41,261844.70
100062515609,CX03,445407.00,113101.00
10095780388,CX03,460916.45,398567.18
100100903156,CX02,282788.00,182449.00
10008521618,CX01,556482.00,368846.00
10034088407,CX04,333308.99,448378.44
10023953515,CX01,196035.83,203631.48
200004528720,CX02,388227.00,308949.00
100081228534,CX02,433652.00,168563.00
200002549500,CX,361873.00,410920.00
100012616353,CX02,336283.00,448093.00
100012622477,CX03,348286.00,462419.00
100101045816,CX01,263674.00,193942.00
100121255577,CX02,383550.00,205239.00
128000887,CX03,518899.00,168494.00
64105374,CX05,310315.04,166164.16
100091589777,CX01,567894.00,188460.00
64048382,CX04,286156.00,175558.00
10034873841,CX02,623420.00,152128.00
100032033748,CX02,384306.00,283473.00
10008903885,CX01,312908.00,180761.00
200000806335,CX02,482921.00,198736.00
100012543452,CX01,382846.00,421903.00
11088923,CX01,528597.00,410124.00
10011769879,CX03,314065.60,319483.12
10014491562,CX02,425789.04,578922.66
100052095409,CX01,436086.00,394069.00
10090910947,CX03,312504.71,88993.46
100042031,CX01,547689.00,184378.00
42075009,CX02,330484.50,391533.02
100052219447,CX02,407889.00,424137.00
100032004298,CX01,425522.00,321275.00
38129606,CX01,339780.00,387751.00
100023033985,CX01,509069.00,187532.00
250050661,CX03,361626.00,143552.00
200002936343,CX,301408.00,191694.00
10094135231,CX03,441980.03,354347.66
10024407157,CX02,599739.00,226003.00
10000161413,CX03,524882.00,272486.00
100062379207,CX02,598535.46,170394.22
72505919,CX03,435677.00,436763.00
48100101,CX01,525715.91,168492.91
100041184899,CX01,331029.65,148248.29
10090912799,CX,299534.26,94246.80
200003298395,CX01,443856.33,482010.12
200000878328,CX01,500012.00,407386.00
100081276828,CX02,489252.00,181493.00
200004410185,CX,394502.00,395001.00
100110783345,CX02,435451.00,529101.00
10012987972,CX06,311948.00,530345.00
10023288354,CX01,447732.44,334330.37
10022986367,CX02,411816.00,558284.00
10034806150,CX05,633544.00,332875.00
38050143,CX03,334749.00,391270.00
100062601300,CX03,501109.23,151019.39
100091528485,CX02,567657.00,337644.00
10022986867,CX02,427134.00,556164.00
10009591650,CX03,444317.08,119742.77
10092965889,CX03,253545.62,202102.37
100062310841,CX02,563706.00,172177.00
100041170353,CX01,386507.00,123070.00
10014606865,CX08,389307.89,179042.42
10007604884,CX02,352929.00,433781.00
10013965822,CX01,452712.97,336911.60
100062237841,CX01,503162.00,102450.00
200003273878,CX01,508771.00,221175.00
100121360504,CX03,393147.00,187749.00
10008998374,CX01,539194.00,183039.00
25041361,CX03,485372.00,235193.00
10013962601,CX02,453830.00,337136.00
100081185005,CX02,495809.00,202421.00
100022887281,CX02,540385.00,169485.00
100091446270,CX02,581370.00,197101.00
10024258078,CX04,261253.00,315685.00
10012998622,CX01,561222.00,302593.00
10023343611,CX01,403362.00,438815.00
10014313513,CX02,576585.38,153613.64
41011043,CX02,335978.79,397781.26
200000256539,CX02,450880.00,514870.00
23102197,CX02,386371.00,409302.00
100023399898,CX03,510280.80,174742.40
200003407583,CX03,535206.00,178440.00
10008161487,CX01,404403.00,318228.00
10090986710,CX03,416512.00,324366.00
10010038972,CX,265955.00,192479.00
38094240,CX02,337007.00,397024.00
10010045283,CX01,264406.00,196163.00
10070362261,CX04,231360.00,328376.00
100052201208,CX01,505471.00,431258.00
10023057370,CX01,382305.31,387066.48
766298481,CX02,476967.00,227781.00
24008733,CX,332633.00,160519.00
10070363104,CX01,254588.00,369756.00
10024002497,CX05,292560.18,62766.31
200000677535,CX01,615400.00,155237.00
100012805519,CX02,362424.93,386651.03
10002162652,CX02,283787.06,100067.73
100071408252,CX03,399021.00,288821.00
100032037184,CX03,442883.00,294845.00
10014117925,CX02,314190.27,208911.49
100012733356,CX02,387202.00,422201.00
100012814888,CX02,362401.06,403903.68
100052215680,CX03,435838.41,391109.22
10013955220,CX01,520973.97,160734.60
10090538448,CX01,618424.91,242047.57
10010062293,CX04,256489.89,198166.79
100023395715,CX01,515851.55,170854.79
100121307224,CX01,476069.00,182490.00
100012830848,CX02,392384.00,377594.00
100091561615,CX01,622032.00,311098.00
50124442,CX,606139.78,121438.92
100100905326,CX01,307362.00,190473.00
100012828079,CX01,387084.00,429128.00
100012778780,CX02,391787.00,388562.00
100023299835,CX02,527261.60,175829.77
100012818165,CX01,356347.00,409983.00
100023398293,CX01,512860.00,170946.00
10000237837,CX01,593005.00,211758.00
100032227124,CX03,404177.00,318152.00
10003072802,CX02,243335.00,55380.00
10002770052,CX02,411991.00,309364.00
10094019200,CX03,405462.00,516488.00
10091604825,CX07,421777.57,635811.27
100052160965,CX02,484753.00,513128.00
10003291780,CX04,186029.10,76506.86
10013732385,CX02,383519.39,88891.68
100062626999,CX02,590895.94,163745.64
10091096523,CX01,507683.79,175961.17
200000005106,CX03,430427.00,563046.00
10023433244,CX02FT,225832.00,54629.00
200002957988,CX03,242701.00,221101.00
60009639,CX07,523485.00,104751.00
10013241995,CX01,350075.00,426502.00
40024532,CX01,344680.00,384855.00
646773,CX02,371387.20,182573.16
100110776837,CX02,466405.00,521178.00
10033183895,CX01,504610.00,249850.00
100012817029,CX02,356967.39,405121.70
100052217000,CX01,432938.00,388115.00
100101032121,CX03,301851.00,382144.00
1775128259,CX01,463078.00,99951.00
100091452254,CX03,581554.00,213872.00
68136370,CX01,526643.00,150197.00
10034649184,CX02,403737.00,499328.00
100062310857,CX03,563721.26,172136.57
45086568,CX02,432957.00,557052.00
100062341436,CX01,488475.00,121373.00
207180484,CX01,534316.00,193281.00
100032238494,CX01,443411.00,346444.00
10002509597,CX01,313531.33,176003.51
100022898704,CX01,547241.00,168251.00
100100967874,CX01,320000.19,208461.01
10034819970,CX04,622128.43,342175.97
10093625633,CX02,518091.46,291854.33
100091625133,CX03,547625.00,211533.00
10008919390,CX05,267632.00,39626.00
10022777922,CX01,349761.00,238414.00
100091567072,CX03,654761.00,294027.00
100071490198,CX01,414641.00,282813.00
2630115037,CX02,611658.00,279601.00
10002148680,CX02,330488.00,189739.00
100062358070,CX02,510875.00,165169.00
49068932,CX,224689.27,249426.05
10011735658,CX03,306122.10,261561.09
545763,CX02,366249.00,174044.00
100071456532,CX01,413192.00,286725.00
100091471514,CX05,601558.00,212723.00
100110779962,CX01,444683.00,519216.00
100023051419,CX01,544225.00,189760.00
10013374791,CX01,293558.10,179393.60
100121361465,CX02,415545.00,141264.00
217044282,CX01,525622.00,179676.00
10090665496,CX01,383115.37,393487.60
24110861,CX,344853.00,175503.00
200001923512,CX01,267872.00,196919.00
