uprn,class_code,x,y
10015317127,OR01,576189.10,108755.55
10015368838,OR01,377521.95,147809.55
10015372798,OR01,652984.22,299929.26
10015365508,OR01,390367.20,299773.95
10015369900,OR01,377440.53,201005.19
10015379044,OR01,329105.63,346365.98
10015274424,OR01,524474.15,181689.80
10015287682,OR01,422780.19,276792.11
10015291191,OR01,547820.88,388644.50
10015295250,OR01,194780.03,79622.66
10015322772,OR01,326573.50,193557.00
10015383589,OR01,413118.20,297379.40
10015383020,OR01,558848.50,146834.80
10015390761,OR01,524163.10,224842.35
10015390310,OR01,413070.45,285419.20
10015394820,OR01,384427.55,555703.22
10015453219,OR01,533462.35,157384.00
10015461238,OR01,470105.17,132236.96
10015325418,OR01,383441.10,216996.85
10015325751,OR01,335894.15,399562.60
10015333437,OR01,394431.10,418026.95
10015821846,OR01,480085.59,213456.33
10015382620,OR01,574626.81,167838.30
10015375000,OR01,459753.76,193981.53
10015379628,OR01,414201.40,188462.83
10015382859,OR01,440402.30,112898.05
10015383588,OR01,482693.97,162176.07
10015383137,OR01,523804.40,183607.30
10015390427,OR01,300451.86,181686.50
10015415898,OR01,504217.50,440087.20
10015415447,OR01,320395.55,179233.65
10015427976,OR01,431969.50,284908.20
10015456488,OR01,508227.99,230592.39
10015455759,OR01,444603.40,421174.70
10015459818,OR01,577279.25,182234.75
10015459700,OR01,578352.72,175121.33
10015463660,OR01,414736.92,344754.57
10015463327,OR01,551825.25,187031.70
10015816411,OR01,248852.14,65956.02
10015279858,OR01,399418.53,339777.05
10015621478,OR01,540108.28,192588.65
10015424884,OR01,180897.85,32832.15
10015831838,OR01,420091.90,425920.05
10015409631,OR01,447676.80,319079.60
10015413591,OR01,408932.24,95070.69
10015397780,OR01,584164.20,201979.00
10015309323,OR01,380629.90,405733.95
10015311825,OR01,444029.62,149254.48
10015316640,OR01,367241.53,157777.07
10015394558,OR01,514628.86,128531.42
10015402143,OR01,393516.85,293269.95
10015406653,OR01,428122.49,592619.74
10015478455,OR01,357140.60,167650.25
10015659199,OR01,513367.32,103453.60
10015635532,OR01,539378.73,178190.93
10015650959,OR01,407921.06,290448.77
10015452945,OR01,407845.00,280508.80
10015473320,OR01,525922.15,183265.80
10015825938,OR01,494543.86,285470.86
100032010855,CR02PO,438601.33,333379.92
10015384944,OR01,256425.40,132294.30
10015676246,OR01,296070.84,92284.71
10015441684,OR01,353072.82,200792.72
10015448352,OR01,241622.75,114048.80
10015292756,OR01,544863.09,255697.74
10015269663,OR01,451778.55,363061.40
10015813707,OR01,321401.60,477408.13
10015300866,OR01,460876.92,252540.41
10015306383,OR01,558929.11,273038.60
10015312944,OR01,489241.60,158939.18
10015418122,OR01,357462.40,177902.95
10015422082,OR01,403279.95,394789.40
10015420624,OR01,469046.71,110851.48
10015393102,OR01,538304.50,139288.30
10015399070,OR01,350579.80,382033.75
10015279674,OR01,312708.96,358489.60
10015327120,OR01,570186.62,158520.04
100071390331,CR02PO,401524.00,277479.00
100071440037,CR02PO,403265.00,289985.00
10015847760,OR01,368332.60,428280.94
10015373031,OR01,460083.50,100226.25
10015377541,OR01,506287.20,102462.75
10015406788,OR01,386601.50,438849.35
10015406337,OR01,409905.84,271491.08
10015427163,OR01,488694.06,118881.55
10015461507,OR01,424718.19,210163.30
10015327574,OR01,527810.90,176594.80
10015331083,OR01,440848.95,374198.29
10015339201,OR01,522221.85,234100.15
10015338923,OR01,247402.04,339692.05
10015342883,OR01,398250.21,155067.05
10015843000,OR01,362646.04,389780.93
10015398634,OR01,330662.80,137540.20
10015453854,OR01,536319.83,253566.77
10015296606,OR01,460317.95,148517.30
10015812019,OR01,359105.55,427401.24
10015288613,OR01,267286.29,283729.01
10015300276,OR01,400071.73,464091.50
10015855687,OR01,326550.13,318527.40
10013699709,CR02PO,327910.08,356652.63
10015290462,OR01,243988.98,94325.22
10015302224,OR01,452983.96,302660.26
10015308192,OR01,260941.90,198584.16
10015319659,OR01,518625.00,181164.40
10015376299,OR01,539722.05,175601.85
10015280249,OR01,543737.55,173467.85
10015458791,OR01,420011.01,410863.74
10015332708,OR01,299713.85,528312.90
10015830143,OR01,344456.32,383275.74
10015276743,OR01,510845.30,176364.55
10015379737,OR01,384948.45,345857.65
10015379507,OR01,509744.65,102118.65
10015387977,OR01,438202.77,335591.60
10015402401,OR01,382280.05,376019.29
10015393010,OR01,333251.84,363341.44
10015376298,OR01,527847.20,187786.10
10015395215,OR01,332353.75,161865.85
10015402522,OR01,361825.40,373906.35
10015435995,OR01,537748.24,121031.20
10015468566,OR01,390503.58,109500.96
10015806925,OR01,405843.13,264443.58
10015299439,OR01,359173.75,373056.92
10015308925,OR01,387081.89,259097.95
10015317222,OR01,386819.50,144128.15
10015403607,OR01,519376.80,169919.15
10015364734,OR01,274128.29,272388.00
10015269637,OR01,425817.65,440208.80
10015836626,OR01,518994.37,195812.16
10015286135,OR01,367007.25,404142.35
10015276527,OR01,578448.66,168706.98
100032042907,CR02PO,447672.31,319080.03
10015286965,OR01,410017.55,423020.75
10015314314,OR01,254195.53,104716.75
200003246599,CR02PO,212474.00,207205.00
10015445839,OR01,347755.86,187932.32
10015460676,OR01,323751.51,363639.43
10015473483,OR01,631416.12,147633.30
10015403252,OR01,428591.50,222108.40
10015377312,OR01,416924.06,455759.49
10015331940,OR01,409042.97,416088.93
10015843909,OR01,442847.16,549808.75
10015364429,OR01,307328.42,246667.68
10015410542,OR01,394924.10,270921.75
10015414719,OR01,438290.80,170530.00
10015451132,OR01,387278.53,400527.68
10015449199,OR01,401249.40,287983.65
10015352031,OR01,372637.95,292826.55
10015289525,OR01,357007.49,132272.24
10015301188,OR01,371331.16,228869.60
10015271714,OR01,414198.45,295615.65
10015297618,OR01,568659.27,116027.95
10015305203,OR01,412991.90,417667.65
10015863044,OR01,527110.98,191874.82
10015425412,OR01,546560.46,238762.54
10015817259,OR01,380994.25,405144.49
10015398459,OR01,367848.74,173269.96
10015400860,OR01,444034.51,380509.37
10015665139,OR01,597573.77,129781.79
10015389732,OR01,488304.20,148019.44
10015438002,OR01,249277.41,119543.87
10015446139,OR01,454381.55,343477.45
10015446021,OR01,520929.85,180940.65
10015450099,OR01,540588.80,189601.55
10015454040,OR01,340038.25,495661.38
10015464390,OR01,174109.60,49791.84
10015468567,OR01,377481.68,252301.52
10015422290,OR01,351720.45,239776.50
10015426016,OR01,625135.70,311580.70
10015433306,OR01,586945.50,186882.05
10015458217,OR01,312368.05,128468.97
10015807130,OR01,450125.84,360667.27
10015278566,OR01,294760.90,92988.95
10015282075,OR01,448091.20,130057.00
10015339650,OR01,519680.90,184531.00
10015629611,OR01,511475.97,120403.65
10015383097,OR01,530316.80,170515.75
10015402149,OR01,446900.22,370287.72
10015285128,OR01,354341.84,574712.01
10015303913,OR01,575708.55,175995.34
10015342185,OR01,245889.12,375548.92
10015367188,OR01,544019.80,177116.90
10015805591,OR01,440417.89,412474.33
10015429993,OR01,495223.50,129524.10
10015466225,OR01,384781.90,349304.65
10015299771,OR01,455464.84,479246.92
10015339767,OR01,404257.75,285743.50
10015393241,OR01,370405.87,434098.23
10015378270,OR01,221617.67,103632.46
10015405608,OR01,400739.51,501894.98
10015418866,OR01,535003.35,258280.95
10015434453,OR01,461845.80,451580.05
10015474765,OR01,218041.70,210234.50
10015299774,OR01,501905.90,131060.90
10015305901,OR01,353805.00,145923.10
10015307026,OR01,540594.45,184220.05
10015330354,OR01,497759.25,208043.90
10015341703,OR01,166068.21,32997.90
10015347671,OR01,244920.12,55193.49
10015843993,OR01,488357.56,288549.26
10015442257,OR01,365015.73,160164.60
10015466026,OR01,387009.65,347745.60
10015477826,OR01,91312.09,12144.53
10015819845,OR01,453157.78,392784.06
10015382046,OR01,317464.95,479863.47
10015393846,OR01,623133.70,312261.95
10015441776,OR01,314830.22,325555.63
10015782279,OR01,505232.25,102258.11
10015346031,OR01,314314.90,197702.89
10015827080,OR01,375930.87,486936.93
10015282807,OR01,586518.60,246650.98
10015717315,OR01,451596.45,108399.50
10015380578,OR01,575340.47,115400.14
200004663198,CR02PO,635685.00,269408.00
10015458588,OR01,297143.19,339308.52
10015675519,OR01,615188.53,244649.89
10015807262,OR01,521881.53,331156.51
10015288905,OR01,542057.70,296648.12
10015292865,OR01,403735.59,267119.26
10015470952,OR01,249234.80,54094.60
10015305900,OR01,340598.30,376007.35
10015492328,OR01,411954.20,97623.91
10015293285,OR01,510566.50,190009.80
10015629927,OR01,534810.29,178596.36
10015276505,OR01,558941.35,108857.35
10015289763,OR01,550471.40,364984.70
10015451133,OR01,443703.84,162274.33
10015464391,OR01,428791.25,320471.45
100010412778,CR02PO,337246.00,427258.00
10015286164,OR01,415615.70,438501.60
10015698728,OR01,249827.75,57764.78
10015407313,OR01,357602.61,517668.94
10015410091,OR01,437833.20,336724.75
10015380404,OR01,561207.68,140496.97
10015389702,OR01,407188.80,91734.20
10015539125,OR01,395280.18,405923.46
10015274619,OR01,397803.45,285858.90
10015433103,OR01,513308.40,214587.25
10015621038,OR01,393424.16,399668.96
10015381560,OR01,236470.50,209898.66
10015385737,OR01,448573.94,469586.06
10015385291,OR01,261246.60,188039.10
10015313475,OR01,393971.75,300615.65
10015458920,OR01,620733.70,312380.75
10015418379,OR01,252917.23,124829.42
10015279561,OR01,359417.29,223044.39
10015279228,OR01,590773.78,337425.27
10015283188,OR01,351854.65,397347.50
10015370214,OR01,559221.40,99493.80
10015388260,OR01,479986.87,353866.43
10015391491,OR01,183031.90,45471.65
10015391158,OR01,140058.89,35307.96
10015395550,OR01,399075.80,286700.90
10015410994,OR01,270644.65,343279.68
10015421452,OR01,413259.02,522022.63
10015847769,OR01,387958.63,347022.18
10015825608,OR01,403460.48,306759.17
10015863045,OR01,517944.29,466860.27
10015406292,OR01,541054.95,174412.75
10015413131,OR01,405835.60,246300.83
10015438134,OR01,212276.60,51466.71
10015378048,OR01,235860.33,254699.25
10015442111,OR01,567046.95,245693.95
10015367436,OR01,517156.30,178634.70
10015366707,OR01,400054.40,291622.85
10015370667,OR01,560291.85,148314.55
10015374726,OR01,434229.20,384525.60
72384640,CR02PO,421013.00,441132.00
10015412744,OR01,563402.00,162310.50
10015419686,OR01,481926.30,240439.55
10015360152,OR01,449207.05,198333.50
10015269970,OR01,342418.55,399035.30
10015273146,OR01,510714.90,169389.55
10015790739,OR01,442011.50,112691.63
10015399726,OR01,355789.95,369800.87
10015408491,OR01,550000.72,265283.21
10015407762,OR01,508044.70,176950.75
10015434816,OR01,362537.60,179363.30
10015333065,OR01,246685.71,259367.77
10015332336,OR01,446428.54,472772.27
10015851928,OR01,634217.64,333851.90
10015837681,OR01,374620.04,318961.36
10015811952,OR01,443003.44,379303.88
10015413355,OR01,487919.95,105000.50
10015410209,OR01,528098.00,173472.65
10015422738,OR01,322744.58,496023.65
10015423467,OR01,446470.15,421014.95
10015741424,OR01,329786.93,243222.62
10015352149,OR01,399718.20,298982.55
100071384752,CR02PO,407252.00,287060.00
10015293034,OR01,379162.00,411258.05
10015413785,OR01,446645.25,165667.75
10015398341,OR01,318289.40,180790.45
10015330018,OR01,526966.20,137984.55
10015397418,OR01,552482.19,99609.06
10015458011,OR01,436227.01,552233.85
10015465752,OR01,397851.26,258521.31
10015466599,OR01,573913.64,152058.75
10015807299,OR01,418389.20,347098.24
10015395666,OR01,563171.10,191088.10
10015428254,OR01,249996.70,259890.68
10015385673,OR01,375014.20,166275.30
10015377314,OR01,432394.80,280358.25
10015421679,OR01,417498.75,436040.40
10015438996,OR01,564813.75,173115.30
10015834405,OR01,516166.76,170515.90
10015371601,OR01,411149.72,447645.40
10015806852,OR01,194890.79,214063.01
10015839423,OR01,532377.67,164798.70
10015372975,OR01,314082.80,371186.35
10015326842,OR01,475253.00,181452.40
10015317259,OR01,521140.15,105598.75
10015400562,OR01,358348.27,383553.52
10015351981,OR01,425223.28,432339.36
10015356436,OR01,322098.74,142641.03
10015360396,OR01,586845.25,185594.15
10015387151,OR01,533931.60,158398.75
10015386422,OR01,528551.50,186134.85
10015406594,OR01,522390.40,177715.20
10015269889,OR01,524428.00,181883.65
10015366427,OR01,406773.10,266575.05
10015363374,OR01,239953.31,64236.43
10015830590,OR01,358189.85,405603.02
10015297335,OR01,531528.30,124050.50
10015284265,OR01,556832.90,104761.59
10015283536,OR01,579889.65,191513.35
10015290826,OR01,558593.25,145709.05
10009565116,CR02PO,359349.18,238383.95
10015357104,OR01,543457.43,180720.08
10015360786,OR01,495298.04,151070.44
10015503540,OR01,177512.56,50322.66
10015278115,OR01,446570.70,423083.80
10015365123,OR01,536663.85,213081.75
10015415448,OR01,553593.70,164938.70
10015463328,OR01,344135.76,365601.82
10015469296,OR01,385622.56,456172.19
10015277247,OR01,575599.40,193645.85
10015459063,OR01,307819.00,194352.50
10015327572,OR01,518488.55,170082.05
10015289520,OR01,460782.38,169667.71
10002179694,CR02PO,468031.00,157972.00
10015367070,OR01,415257.95,185636.30
10015465947,OR01,319373.04,364014.66
10015470502,OR01,482552.70,168573.05
10015659815,OR01,407681.47,288981.37
10015479113,OR01,393441.35,183359.89
100110670485,CR02PO,431290.00,587996.00
10015450855,OR01,503070.06,411800.60
10015471799,OR01,349833.30,313307.80
10015461049,OR01,295648.55,113247.90
10015289652,OR01,343073.37,315438.11
10015848384,OR01,289389.33,65715.81
10015320122,OR01,470166.97,379567.76
10015325479,OR01,398213.10,404490.43
10015289658,OR01,330592.25,407891.05
10015391159,OR01,624505.29,334182.61
10015390312,OR01,508181.30,222641.85
10015391041,OR01,295960.40,374258.54
10015396280,OR01,497024.20,181133.60
10015395669,OR01,389460.15,389339.95
10015416179,OR01,526427.85,182616.85
10015378353,OR01,247666.60,74312.80
200001474732,CR02PO,469337.00,248690.00
10015439189,OR01,514057.75,203613.00
10015378780,OR01,397056.05,296501.20
10015292860,OR01,532573.10,165897.35
10015300341,OR01,434098.60,279129.35
10015417983,OR01,251470.82,217947.63
10015282341,OR01,257581.64,366166.80
10015368163,OR01,191611.41,39446.69
10015394939,OR01,421645.80,296042.90
100023238029,CR02PO,536892.00,176549.00
10015372302,OR01,344104.30,110108.90
10015430394,OR01,400973.55,299796.80
10015439359,OR01,409929.90,193224.45
10015438512,OR01,367952.29,384444.17
10015458727,OR01,392961.15,404373.15
10015301842,OR01,240174.31,221878.53
10015307477,OR01,516088.45,185096.40
10015313920,OR01,618795.79,146577.28
10015326845,OR01,530830.83,370697.23
10015342432,OR01,607108.00,238097.48
10015343279,OR01,428325.05,586745.40
10015385827,OR01,349299.02,238231.26
10015402160,OR01,350956.81,215327.98
10015359866,OR01,571795.44,162551.74
10015395217,OR01,471098.35,360726.59
10015807181,OR01,486565.70,150636.65
10015834686,OR01,429366.49,565633.26
10015341591,OR01,258695.66,101585.54
10015389314,OR01,564805.05,179537.10
10015383023,OR01,412465.57,284948.06
10015388262,OR01,434645.03,274875.47
10015300141,OR01,394722.68,122298.79
10015393174,OR01,385137.10,348238.80
10015293143,OR01,396508.80,266271.98
10015292414,OR01,469026.45,173026.65
10015863982,OR01,430202.67,282743.91
10015422622,OR01,515135.65,207137.75
10015822534,OR01,303975.01,206459.82
10015274437,OR01,534864.85,162499.40
10015307025,OR01,411384.00,292431.30
10015270379,OR01,513082.30,168691.65
10015287696,OR01,572195.43,325345.93
10015811625,OR01,457219.93,261598.61
10015289325,OR01,519136.00,299893.95
72122577,CR02PO,429477.00,431342.00
10015687298,OR01,352426.12,248888.65
10015291814,OR01,465252.80,223072.96
10015432537,OR01,531320.70,108617.10
10015431808,OR01,601505.01,212902.04
10024650219,CR02PO,393698.55,563969.50
100022890088,CR02PO,540104.00,171702.00
10015353439,OR01,359671.32,125084.71
10015353321,OR01,486448.65,287657.85
10015463664,OR01,529004.80,187855.20
10015470954,OR01,436919.90,339739.65
10015367195,OR01,432583.33,297590.22
10015378995,OR01,312390.25,168912.15
10015280237,OR01,530802.55,104876.20
10015288806,OR01,444020.10,292222.25
10015292766,OR01,353151.78,368673.41
10015366212,OR01,391063.15,342947.90
10015365934,OR01,359880.66,382459.58
10015379470,OR01,524524.45,180178.20
47235700,CR02PO,431939.00,566997.00
10015435997,OR01,376333.00,181119.28
10015377660,OR01,353103.55,403701.65
10015380558,OR01,391460.80,398993.05
10015461665,OR01,384386.05,382097.65
10015650862,OR01,424406.91,552315.82
10015355357,OR01,475758.40,317941.80
10015387983,OR01,437929.69,389782.26
10015805064,OR01,360830.10,403418.25
10015313077,OR01,384556.35,435638.50
10015360228,OR01,436533.35,562804.40
10015457605,OR01,252616.60,52711.05
10015421107,OR01,416003.40,184880.15
10015465929,OR01,381346.93,172204.31
10015324350,OR01,409390.60,289404.40
10015332036,OR01,432355.85,435801.30
10015630419,OR01,509441.79,428995.11
10015423351,OR01,522339.71,274269.51
10015423018,OR01,447558.35,335259.75
10015310256,OR01,302141.23,514681.75
10015327122,OR01,497526.45,197742.90
10015328456,OR01,248537.67,217631.86
10015600200,OR01,263777.06,193063.40
10015614221,OR01,251134.19,201530.37
10015650474,OR01,387343.09,234476.09
10015675026,OR01,415743.27,430316.85
10015279226,OR01,396601.50,223247.60
10015283186,OR01,379610.00,400514.65
10015295264,OR01,262567.15,101076.24
10015280027,OR01,451996.70,339752.75
10015493410,OR01,361786.82,142889.31
10015388184,OR01,291559.75,64078.65
10015455290,OR01,326536.40,204117.65
10015273778,OR01,485236.10,146463.50
10015426357,OR01,361004.49,345161.41
10015466669,OR01,457880.10,449477.00
10015339768,OR01,638117.32,307744.65
10015342430,OR01,569292.89,203366.79
10015342999,OR01,541571.30,103222.55
10015346940,OR01,449033.10,519663.55
10015375119,OR01,379385.11,514043.91
10015408040,OR01,288287.52,55135.87
10015415899,OR01,513133.02,337401.87
10015475857,OR01,652935.00,306186.29
10015433783,OR01,518369.00,167609.05
10015480610,OR01,343863.20,309398.20
10015393003,OR01,521440.35,182326.00
10015276518,OR01,534754.70,169293.45
10015381639,OR01,449308.63,431569.46
10015393717,OR01,635496.20,170363.90
10015395175,OR01,440052.58,369378.27
10015323063,OR01,384501.20,197207.44
10015372899,OR01,451599.28,367622.28
10015366008,OR01,357587.27,272661.57
10015397683,OR01,427444.82,276884.51
10015474695,OR01,492047.13,305152.05
10015432910,OR01,435146.79,351003.32
10015285590,OR01,165064.62,37855.47
10015289316,OR01,384377.07,280727.35
10015376958,OR01,494447.38,285685.28
10015460202,OR01,461895.85,105343.10
10015470266,OR01,464294.07,131876.51
10015456372,OR01,303757.55,182615.65
10015455643,OR01,512566.25,102361.45
10015463662,OR01,514487.19,131382.59
10015467721,OR01,251363.82,263347.33
10015471681,OR01,430440.38,409645.59
10015426259,OR01,433803.51,144039.06
10015433431,OR01,439753.25,90089.74
10015372892,OR01,512237.82,112949.06
10015372441,OR01,619395.70,242994.20
10015386416,OR01,612096.51,320181.99
10015430690,OR01,430178.16,433976.67
10015276845,OR01,526860.25,106737.70
10015402976,OR01,355088.91,202395.66
10015408042,OR01,245390.20,55793.05
10015416061,OR01,530255.05,164072.90
10015415783,OR01,444061.38,410684.68
10015413421,OR01,517100.25,180389.65
10015384914,OR01,525918.35,226249.10
10015478754,OR01,611918.28,302578.91
10015478303,OR01,456278.65,367616.11
10015438342,OR01,410486.88,414893.22
10015847447,OR01,506337.94,347082.59
10015338922,OR01,455719.90,334065.90
10015402524,OR01,414817.86,562347.49
10015450404,OR01,541381.15,177039.80
10015832117,OR01,378885.31,388965.99
10015831839,OR01,517620.45,171421.66
10015380467,OR01,517987.60,172636.65
10015368165,OR01,449816.17,171987.58
10015379965,OR01,390974.55,342409.85
10015291827,OR01,498017.65,209333.30
10015305047,OR01,264117.84,267698.06
10015309890,OR01,503579.58,237194.38
10015405003,OR01,474550.68,161354.14
10015413473,OR01,515475.35,171023.10
10015378628,OR01,326511.66,301114.73
10015474405,OR01,437124.40,557402.95
10015369117,OR01,389713.16,383146.69
10015394823,OR01,248732.92,74269.31
10015408494,OR01,428104.00,513692.95
10015408043,OR01,406708.40,289286.85
10015410545,OR01,479077.11,470003.30
10015431489,OR01,562361.49,256063.93
10015434819,OR01,436359.97,299631.63
10015442838,OR01,430191.90,335245.40
10015449084,OR01,355828.82,378319.35
10015318783,OR01,396076.60,291041.00
10015419959,OR01,529579.45,164163.05
10015451808,OR01,361579.50,393088.20
10015437107,OR01,487898.42,260394.51
10015299325,OR01,297452.15,518497.70
10015386680,OR01,524654.00,178695.60
10015310259,OR01,339228.56,420942.14
10015314769,OR01,286469.22,182647.06
10015379515,OR01,490146.55,156872.88
10015402527,OR01,403387.20,173849.20
10015427528,OR01,457524.18,340328.10
10015450856,OR01,525897.16,105011.53
10015285253,OR01,428087.55,526554.80
10015304756,OR01,638189.70,168398.89
10015378661,OR01,292123.00,69212.79
10015855871,OR01,503945.55,213696.00
10015453651,OR01,518872.19,104358.21
10015459286,OR01,378230.13,329923.47
10015847399,OR01,446123.57,404357.98
10015272100,OR01,328934.45,199206.75
10015293495,OR01,543864.98,264322.95
10015430758,OR01,332319.31,434219.85
10015751984,OR01,439965.69,437135.66
10015377327,OR01,621606.29,234577.42
10015462394,OR01,419361.90,409869.02
10015466002,OR01,403758.62,215635.46
10015629099,OR01,428102.52,434701.36
10015630303,OR01,306005.21,187768.40
10015278454,OR01,436720.96,358949.09
10015312815,OR01,435414.75,568371.15
10015339653,OR01,367925.29,301378.07
10015350119,OR01,435812.95,391149.20
10015839257,OR01,541986.17,194315.70
10015383908,OR01,533863.14,174068.07
10015370572,OR01,564778.00,154609.80
10015476092,OR01,654996.10,293172.50
10015475741,OR01,505179.33,189687.05
10015475408,OR01,411788.50,557813.60
10015529273,OR01,531322.24,166887.46
10015350118,OR01,450309.85,520068.45
10015356086,OR01,527190.85,259748.13
10015354961,OR01,218236.33,76611.07
10015361918,OR01,465801.86,111261.41
10015371395,OR01,399355.25,563165.89
10015379513,OR01,349665.04,169166.20
10015316824,OR01,549474.40,173580.20
10015350451,OR01,374162.00,411321.35
100020964924,CR02PO,544154.00,172982.00
10015824448,OR01,330166.41,391928.64
10015414678,OR01,285926.05,71003.30
10015422697,OR01,394100.21,328838.31
10015833510,OR01,524509.11,164714.58
10015280462,OR01,387344.50,345176.75
10015280011,OR01,480437.50,177233.21
10015832000,OR01,431701.16,565440.06
10015474372,OR01,295404.50,112773.00
10015329256,OR01,512761.75,185946.30
10015332487,OR01,558829.30,175152.30
10015439563,OR01,485997.31,354391.04
10015310140,OR01,617356.60,168196.15
10015318263,OR01,410439.46,525239.89
10015333239,OR01,434486.90,291652.20
10015407388,OR01,517506.22,238084.38
10015461369,OR01,457748.85,430947.02
10015416803,OR01,502261.10,150907.05
10015287247,OR01,278293.20,298967.40
10015354960,OR01,211452.24,224875.45
10015375002,OR01,291150.35,188729.44
10015379512,OR01,345698.37,190843.14
10015383472,OR01,242854.36,83852.17
10015383021,OR01,365658.28,377901.17
10015387649,OR01,435568.70,384009.70
10015390311,OR01,418678.15,424462.25
10015408492,OR01,394099.54,94231.35
10015408041,OR01,453775.45,363274.05
10015415782,OR01,165623.75,27197.30
10015830334,OR01,450406.51,423675.66
10015432043,OR01,396940.99,164626.46
10015377668,OR01,506456.15,102878.70
10015349146,OR01,349511.65,312124.45
10015351648,OR01,206379.93,83374.50
10015743504,OR01,156599.86,31945.76
10015291700,OR01,267023.54,110975.29
10015292284,OR01,295234.10,94541.85
10015296343,OR01,533153.95,168188.65
10015380460,OR01,512074.95,118245.00
10015409410,OR01,483166.62,128596.23
10015475740,OR01,357218.19,232453.48
10015445813,OR01,383195.19,167302.98
10015378499,OR01,261025.39,101548.74
10015330019,OR01,519905.25,175044.45
10015334411,OR01,436338.08,292916.12
10015355355,OR01,297321.50,368632.30
10015368162,OR01,441871.29,367684.52
10015394938,OR01,312516.21,88974.73
10015459701,OR01,464207.27,246772.59
10015399234,OR01,328253.92,103180.16
10015445978,OR01,439447.59,284376.30
10015458785,OR01,510937.25,188417.35
10015468568,OR01,429191.40,400203.26
10015651245,OR01,527794.74,174040.90
10015319553,OR01,544125.45,101358.60
10015828045,OR01,324558.13,181750.28
10015819732,OR01,387218.61,384636.70
10015473241,OR01,636215.38,150963.33
10015480531,OR01,652929.43,287765.70
10015413884,OR01,486248.80,106865.20
10015360824,OR01,519538.49,150122.23
10015837837,OR01,537636.30,187360.09
10015817787,OR01,398080.02,265961.72
10015390313,OR01,532753.80,156033.15
10015281135,OR01,651118.49,294101.48
10015833745,OR01,520674.76,175429.15
10015821216,OR01,290841.18,177060.89
10015470519,OR01,540424.82,185245.78
10015442021,OR01,476651.27,508074.99
10015453939,OR01,599784.47,126349.24
10015462236,OR01,507898.87,427350.56
10015302689,OR01,531188.05,295468.55
10015310590,OR01,499126.35,494385.71
10015347338,OR01,466500.54,368822.67
10015465630,OR01,497986.75,157962.80
10015359415,OR01,427284.11,126756.72
10015390429,OR01,482591.50,238171.25
10015407763,OR01,544794.71,154416.30
10015415449,OR01,408000.18,639501.04
10015811624,OR01,432184.36,292104.14
10015839474,OR01,385723.74,349548.30
10015333121,OR01,431121.12,95290.39
10015392996,OR01,528535.40,181352.30
10015396604,OR01,487229.25,462336.47
10015398062,OR01,201319.82,45565.30
10015397333,OR01,324827.92,548437.85
10015347174,OR01,402817.60,78551.30
10015297795,OR01,518651.90,157846.95
10015300592,OR01,470339.86,206140.73
10015304200,OR01,534752.35,190873.65
10015309557,OR01,503474.98,200867.88
10015367785,OR01,368233.70,387270.55
10015670513,OR01,527175.48,175347.01
10015461400,OR01,453707.65,517867.55
10015474325,OR01,416814.10,110992.80
10015479564,OR01,528913.40,178478.60
10015406495,OR01,435868.65,288794.35
10015448353,OR01,463101.75,151234.10
10015441450,OR01,276576.10,208910.76
10015376500,OR01,523805.60,162538.75
10015269104,OR01,499724.05,194186.25
10015269881,OR01,512508.85,106466.40
100041122774,CR02PO,363844.72,116711.67
10015410544,OR01,569182.31,119710.28
10015398546,OR01,380430.44,256136.86
10015313024,OR01,529842.20,104721.70
10015320314,OR01,429607.15,265531.29
10015326282,OR01,341326.97,149872.88
10015300792,OR01,533781.45,170304.95
10015402031,OR01,408727.55,423708.85
10015406541,OR01,351531.00,316535.60
10015286851,OR01,544052.65,178677.50
10015293808,OR01,426528.81,347718.85
10015350117,OR01,552342.70,188430.60
10015391040,OR01,248404.10,54529.70
10015396397,OR01,519010.65,164257.65
10015416178,OR01,491159.40,157788.81
10015436711,OR01,518238.95,187754.30
10015418221,OR01,440315.60,554467.95
10015417943,OR01,548532.10,248730.90
10015422181,OR01,378762.05,401130.10
10015433797,OR01,506792.50,161253.45
10015835792,OR01,537433.81,169685.33
10015294985,OR01,440713.30,187756.30
10015433099,OR01,393105.60,342229.22
10015480132,OR01,475706.40,172537.60
10015634887,OR01,273917.00,190814.82
10015275167,OR01,524021.55,273134.15
10015286967,OR01,406439.40,111405.10
10015468725,OR01,424110.43,435528.63
10015284870,OR01,192481.76,234803.92
10015855775,OR01,611055.21,309862.97
10015300246,OR01,388654.95,392206.40
10034525523,CR02PO,463425.00,522278.00
10015449809,OR01,462835.23,402208.25
10015466423,OR01,407852.90,561199.68
10015353772,OR01,452883.94,385374.92
10015454916,OR01,400322.59,422378.34
10015366015,OR01,497380.05,181673.60
10015367392,OR01,518536.97,169662.37
47235701,CR02PO,430874.00,567974.00
10015447085,OR01,439947.70,384133.90
10015453646,OR01,510973.40,160411.45
10015314328,OR01,489328.44,181240.02
10015454796,OR01,449994.15,423948.00
10015463093,OR01,531740.35,166345.95
10015479800,OR01,461329.50,458225.00
10015359867,OR01,329553.79,478752.54
10015362980,OR01,540010.55,175882.60
10015367435,OR01,480536.65,266337.94
10015383022,OR01,590430.09,254525.56
10015388379,OR01,299585.85,103778.31
10015835124,OR01,537141.54,188554.77
10015347220,OR01,606490.23,160729.39
10015346609,OR01,388082.51,476525.19
